Granule,exposure,lat0,lon0,steps,reg_status,VIIRS_Ref,verf_pnts,mu_dx,mu_dy,sig_dx,sig_dy,LPA,LZA0,solar_contam,aurora_pix,lightning_pix,mu_city_vis,mu_city_uv,mu_full_vis,mu_full_uv,mu_aurora,mu_lightning,sig_city_vis,sig_city_uv,sig_full_vis,sig_full_uv,sig_aurora,sig_lightning
TEMPO_RADT_L1_V04_20240329T012713Z_S018G02,6.297664,33.534142,-85.251328,100,1,VNP46A3_A2024061,134,3.505421e-02,0.045976,0.033897,0.040060,41.673470,112.139336,0.000000,0,0,8.902308e-03,0.013912,0.013998,0.019173,-0.000078,0.001360,1.044267,1.207282,1.784201,1.503885,0.107404,0.415378
TEMPO_RADT_L1_V04_20240329T013755Z_S018G03,6.297664,33.512085,-90.414154,100,1,VNP46A3_A2024061,134,3.505421e-02,0.045976,0.033897,0.040060,41.673470,114.243156,0.000000,0,0,2.164773e-02,0.013033,0.029063,0.011929,0.000647,0.003281,1.043406,1.217412,1.802008,1.630446,0.112335,0.419757
TEMPO_RADT_L1_V04_20240329T103043Z_S001G01,6.297664,33.575344,-92.760956,101,1,VNP46A3_A2024061,115,3.792002e-02,-0.022719,0.042197,0.085045,46.046288,60.388344,0.000000,0,2,1.401862e-02,0.016710,0.022510,0.021000,0.000222,0.003284,1.062891,1.208519,1.842769,1.577600,0.110619,0.425265
TEMPO_RADT_L1_V04_20240329T104124Z_S001G02,6.297664,33.613441,-97.996834,100,1,VNP46A3_A2024061,115,3.792002e-02,-0.022719,0.042197,0.085045,46.046288,59.627598,0.000000,0,4,8.202627e-03,-0.012176,0.014789,-0.005544,0.000018,0.003494,1.058183,1.240554,1.809111,1.533904,0.107660,0.420869
TEMPO_RADT_L1_V04_20240329T105206Z_S001G03,6.297664,33.695473,-103.276848,100,1,VNP46A3_A2024061,115,3.792002e-02,-0.022719,0.042197,0.085045,46.046288,58.991379,0.000000,0,3,1.570703e-02,0.015439,0.017246,0.015553,0.000166,0.002500,1.057888,1.205341,1.829328,1.534673,0.109085,0.423191
TEMPO_RADT_L1_V04_20240329T110314Z_S002G01,6.297664,33.576656,-92.756577,101,1,VNP46A3_A2024061,117,4.056163e-02,0.017288,0.035307,0.095545,46.303825,63.475876,20963.000000,0,2,4.485515e-02,0.007589,0.026880,0.017148,0.014520,0.005040,1.160879,1.413112,2.209152,2.067441,0.143304,0.484623
TEMPO_RADT_L1_V04_20240329T111355Z_S002G02,6.297664,33.615177,-97.992912,100,1,VNP46A3_A2024061,117,4.056163e-02,0.017288,0.035307,0.095545,46.303825,62.447491,34.000000,0,2,-1.302653e-02,-0.012053,0.002833,-0.086224,-0.008387,0.000922,1.064085,1.291840,1.863667,1.685972,0.113154,0.427478
TEMPO_RADT_L1_V04_20240329T112437Z_S002G03,6.297664,33.698956,-103.273224,100,1,VNP46A3_A2024061,117,4.056163e-02,0.017288,0.035307,0.095545,46.303825,61.523560,0.000000,0,21,-4.084690e-04,0.018981,0.006938,-0.050328,-0.008816,0.002571,1.051427,1.246701,1.827345,1.848394,0.122856,0.440015
TEMPO_RADT_L1_V04_20240330T011607Z_S018G01,6.297664,34.207294,-62.739498,101,1,VNP46A3_A2024061,18,2.916236e-02,0.034845,0.025300,0.020909,53.098278,107.832550,0.000000,0,2,4.474519e-03,0.008526,0.001244,0.007712,0.000053,0.001521,0.972287,1.147473,1.689927,1.434411,0.106960,0.418734
TEMPO_RADT_L1_V04_20240330T012648Z_S018G02,6.297664,33.940273,-68.901543,100,1,VNP46A3_A2024061,18,2.916236e-02,0.034845,0.025300,0.020909,53.098278,110.556198,0.000000,0,0,5.295286e-03,0.010905,0.002365,0.011929,0.000114,0.001992,0.965355,1.137983,1.672769,1.411426,0.106235,0.414650
TEMPO_RADT_L1_V04_20240330T013730Z_S018G03,6.297664,33.751930,-74.582909,100,1,VNP46A3_A2024061,18,2.916236e-02,0.034845,0.025300,0.020909,53.098278,112.970535,0.000000,0,0,3.240782e-04,-0.013662,0.012515,-0.010232,0.000206,0.002136,1.000473,1.177549,1.727050,1.452799,0.106994,0.416809
TEMPO_RADT_L1_V04_20240330T103031Z_S001G01,6.297664,33.833340,-108.678001,101,1,VNP46A3_A2024061,40,-3.184102e-02,0.005221,0.052752,0.103188,57.556133,60.690510,0.000000,0,0,4.937947e-03,-0.000466,0.005067,-0.000301,0.000153,0.001992,1.006611,1.170989,1.745300,1.454543,0.107248,0.420357
TEMPO_RADT_L1_V04_20240330T104112Z_S001G02,6.297664,34.049519,-114.513680,100,1,VNP46A3_A2024061,40,-3.184102e-02,0.005221,0.052752,0.103188,57.556133,61.326630,0.000000,0,5,2.754990e-03,-0.003252,0.006062,-0.001057,0.000154,0.001891,1.009990,1.166975,1.752008,1.449084,0.107158,0.418608
TEMPO_RADT_L1_V04_20240330T105154Z_S001G03,6.297664,34.332375,-120.750046,100,1,VNP46A3_A2024061,40,-3.184102e-02,0.005221,0.052752,0.103188,57.556133,62.258732,0.000000,0,0,6.510024e-03,0.010420,0.008209,0.013328,0.000067,0.002926,1.018370,1.167357,1.791228,1.459209,0.107119,0.420749
TEMPO_RADT_L1_V04_20240330T110302Z_S002G01,6.297664,33.826847,-108.675110,101,1,VNP46A3_A2024061,43,8.883176e-03,-0.014092,0.042121,0.075193,57.818771,60.431717,0.000000,0,4,4.323417e-03,-0.000425,0.005600,-0.000357,0.000109,0.002754,1.008311,1.184421,1.763531,1.482209,0.107721,0.421856
TEMPO_RADT_L1_V04_20240330T111343Z_S002G02,6.297664,34.045277,-114.515511,100,1,VNP46A3_A2024061,43,8.883176e-03,-0.014092,0.042121,0.075193,57.818771,60.689587,0.000000,0,4,3.283497e-03,-0.000279,0.005865,0.001576,0.000142,0.002721,1.010713,1.183945,1.761403,1.467919,0.107594,0.419027
TEMPO_RADT_L1_V04_20240330T112425Z_S002G03,6.297664,34.331020,-120.754562,100,1,VNP46A3_A2024061,43,8.883176e-03,-0.014092,0.042121,0.075193,57.818771,61.206932,0.000000,0,0,6.702082e-03,0.009615,0.008201,0.011398,0.000068,0.003231,1.023361,1.183115,1.801962,1.484029,0.107592,0.425297
TEMPO_RADT_L1_V04_20240331T011543Z_S016G01,6.297664,33.615463,-79.942436,101,1,VNP46A3_A2024061,116,-3.035969e-02,0.008185,0.032094,0.069795,64.753265,132.951248,0.000000,0,56,-3.816427e-03,-0.001794,0.000401,0.004754,-0.000959,-0.000333,1.061980,1.236081,1.821822,1.598833,0.111534,0.420795
TEMPO_RADT_L1_V04_20240331T012624Z_S016G02,6.297664,33.534630,-85.239738,100,1,VNP46A3_A2024061,116,-3.035969e-02,0.008185,0.032094,0.069795,64.753265,135.152786,0.000000,0,25,2.469513e-03,0.012757,0.004938,0.025924,-0.000667,0.001011,1.036554,1.197740,1.780495,1.487430,0.107929,0.413551
TEMPO_RADT_L1_V04_20240331T013706Z_S016G03,6.297664,33.510788,-90.406731,100,1,VNP46A3_A2024061,116,-3.035969e-02,0.008185,0.032094,0.069795,64.753265,137.277115,166.000000,0,2,3.636082e-02,0.017821,0.047574,-0.003362,0.001099,0.003760,1.060898,1.219018,1.817533,1.672070,0.116179,0.421436
TEMPO_RADT_L1_V04_20240331T103020Z_S001G01,6.297664,33.567741,-92.761696,101,1,VNP46A3_A2024061,76,2.465561e-02,0.008644,0.035681,0.147628,69.315063,62.387661,0.000000,0,0,1.506943e-02,0.014506,0.019273,0.005772,0.000196,0.001053,1.035907,1.185166,1.798231,1.593789,0.112250,0.421960
TEMPO_RADT_L1_V04_20240331T104101Z_S001G02,6.297664,33.606922,-97.995468,100,1,VNP46A3_A2024061,76,2.465561e-02,0.008644,0.035681,0.147628,69.315063,62.636669,0.000000,0,4,6.385461e-03,-0.003809,0.014206,0.002109,0.000077,0.002481,1.044310,1.209173,1.780944,1.502894,0.107959,0.417050
TEMPO_RADT_L1_V04_20240331T105143Z_S001G03,6.297664,33.691277,-103.275642,100,1,VNP46A3_A2024061,76,2.465561e-02,0.008644,0.035681,0.147628,69.315063,63.039898,0.000000,0,2,1.092579e-02,0.000879,0.011083,0.004099,0.000056,0.002131,1.025884,1.187971,1.775046,1.521957,0.109613,0.417808
TEMPO_RADT_L1_V04_20240331T110251Z_S002G01,6.297664,33.527370,-90.547874,101,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,69.583923,62.559395,67987.000000,0,10845,2.160199e-01,0.130683,0.580247,-0.099211,0.001564,0.171381,2.614613,1.429722,3.703579,1.820831,0.142969,0.505318
TEMPO_RADT_L1_V04_20240331T111332Z_S002G02,6.297664,33.534233,-90.552734,100,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,69.583923,62.862499,127075.000000,0,0,-5.682645e-02,-0.031554,-0.008892,0.279613,0.024466,-0.135254,2.238643,1.565152,3.618054,2.035176,0.145535,0.568845
TEMPO_RADT_L1_V04_20240331T112414Z_S002G03,6.297664,33.540115,-90.556084,100,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,69.583923,63.257271,199774.000000,0,0,-8.458590e-01,-0.164817,-0.939321,-1.020112,0.022965,-0.779170,4.343666,1.671331,4.791004,2.312327,0.185842,0.834050
TEMPO_RADT_L1_V04_20240401T011518Z_S018G01,6.297664,34.212543,-62.738258,101,1,VNP46A3_A2024092,26,-1.922364e-02,-0.041908,0.022820,0.037370,76.689735,130.672653,0.000000,0,34,6.886739e-03,0.004431,0.002332,0.002519,0.000022,0.000250,0.970261,1.142750,1.673377,1.428540,0.106688,0.417207
TEMPO_RADT_L1_V04_20240401T012559Z_S018G02,6.297664,33.945377,-68.902328,100,1,VNP46A3_A2024092,26,-1.922364e-02,-0.041908,0.022820,0.037370,76.689735,133.511597,0.000000,0,2,7.138025e-03,0.007201,0.004834,0.008001,0.000082,0.001775,0.966260,1.143424,1.676817,1.412635,0.106297,0.411224
TEMPO_RADT_L1_V04_20240401T013641Z_S018G03,6.297664,33.754475,-74.582954,100,1,VNP46A3_A2024092,26,-1.922364e-02,-0.041908,0.022820,0.037370,76.689735,136.007767,0.000000,0,0,-1.589951e-03,-0.006591,0.011190,-0.001534,0.000096,0.001427,1.008576,1.168322,1.732107,1.449773,0.106567,0.413828
TEMPO_RADT_L1_V04_20240401T103009Z_S001G01,6.297664,33.823284,-108.677025,101,1,VNP46A3_A2024092,47,2.114355e-02,0.038748,0.050037,0.050706,81.376091,70.919724,0.000000,0,2,3.853411e-03,0.006386,0.004927,0.006298,0.000131,0.000386,0.986823,1.158520,1.701464,1.441124,0.107127,0.417372
TEMPO_RADT_L1_V04_20240401T104050Z_S001G02,6.297664,34.046211,-114.510498,100,1,VNP46A3_A2024092,47,2.114355e-02,0.038748,0.050037,0.050706,81.376091,72.557358,0.000000,0,9,3.570320e-03,0.001876,0.007847,0.003652,0.000134,0.001556,0.988911,1.162387,1.712805,1.439804,0.106785,0.416480
TEMPO_RADT_L1_V04_20240401T105132Z_S001G03,6.297664,34.336021,-120.745399,100,1,VNP46A3_A2024092,47,2.114355e-02,0.038748,0.050037,0.050706,81.376091,74.544930,0.000000,0,0,4.388794e-03,-0.002237,0.004179,0.001962,0.000080,0.003135,0.980136,1.162756,1.697057,1.445584,0.106697,0.417068
TEMPO_RADT_L1_V04_20240402T011454Z_S018G01,6.297664,33.613461,-79.943962,101,1,VNP46A3_A2024092,64,-3.082611e-02,-0.012801,0.045733,0.121631,88.957359,156.119431,0.000000,0,36,-1.093263e-02,0.000235,-0.008900,0.011027,-0.000902,0.000903,1.085310,1.220730,1.841415,1.650472,0.112837,0.424767
TEMPO_RADT_L1_V04_20240402T012535Z_S018G02,6.297664,33.532879,-85.245186,100,1,VNP46A3_A2024092,64,-3.082611e-02,-0.012801,0.045733,0.121631,88.957359,158.336243,0.000000,0,58,-2.336902e-04,0.016845,-0.010093,0.025437,-0.000531,0.000846,1.027476,1.172537,1.761462,1.481716,0.108943,0.417778
TEMPO_RADT_L1_V04_20240402T013617Z_S018G03,6.297664,33.504810,-90.411064,100,1,VNP46A3_A2024092,64,-3.082611e-02,-0.012801,0.045733,0.121631,88.957359,160.444992,1427.000000,0,176,4.969438e-02,0.000723,0.067232,-0.052595,0.000888,0.004975,1.051832,1.221405,1.825156,1.740434,0.119639,0.431482
TEMPO_RADT_L1_V04_20240402T102957Z_S001G01,6.297664,33.573631,-92.752747,101,1,VNP46A3_A2024092,85,-4.006117e-02,0.021727,0.046608,0.119452,93.785301,69.134483,122.000000,0,88,3.092423e-02,0.012480,0.025319,-0.029293,0.001193,0.001552,1.043557,1.212766,1.824187,1.646730,0.117261,0.426408
TEMPO_RADT_L1_V04_20240402T104038Z_S001G02,6.297664,33.612518,-97.984299,100,1,VNP46A3_A2024092,85,-4.006117e-02,0.021727,0.046608,0.119452,93.785301,70.307632,0.000000,0,2,-3.062596e-03,-0.000382,0.006319,0.018253,-0.000963,0.003367,1.029844,1.220240,1.776086,1.522077,0.109115,0.420042
TEMPO_RADT_L1_V04_20240402T105120Z_S001G03,6.297664,33.697037,-103.261711,100,1,VNP46A3_A2024092,85,-4.006117e-02,0.021727,0.046608,0.119452,93.785301,71.618866,0.000000,0,3,5.205414e-03,0.003462,0.013484,0.021016,-0.001542,0.006010,1.025564,1.205563,1.762826,1.559515,0.114779,0.428270
TEMPO_RADT_L1_V04_20240402T110228Z_S002G01,6.297664,33.569172,-92.766426,101,1,VNP46A3_A2024092,80,-4.380446e-02,0.018844,0.035940,0.081232,94.070938,66.137726,41496.000000,0,82,3.508662e-02,-0.050870,-0.077946,0.009401,0.026575,-0.077854,1.211425,1.645769,2.378359,2.407129,0.162477,0.488913
TEMPO_RADT_L1_V04_20240402T111309Z_S002G02,6.297664,33.607540,-98.001579,100,1,VNP46A3_A2024092,80,-4.380446e-02,0.018844,0.035940,0.081232,94.070938,67.085297,5069.000000,0,7,-4.433843e-02,-0.006223,-0.068741,-0.131425,-0.017574,0.030783,1.133681,1.402192,2.089802,1.821543,0.123716,0.441221
TEMPO_RADT_L1_V04_20240402T112351Z_S002G03,6.297664,33.689075,-103.282120,100,1,VNP46A3_A2024092,80,-4.380446e-02,0.018844,0.035940,0.081232,94.070938,68.177422,0.000000,0,9,-7.607191e-02,0.003321,-0.096263,-0.099234,-0.026231,0.041554,1.091383,1.284372,1.922615,2.021810,0.145435,0.433123
TEMPO_RADT_L1_V04_20240403T012545Z_S015G01,6.297664,33.938210,-69.007614,98,1,VNP46A3_A2024092,13,3.458006e-02,-0.028471,0.053627,0.036876,101.648201,155.844727,0.000000,0,14,3.399443e-03,0.001667,0.002261,0.002351,0.000130,0.001181,0.970032,1.143474,1.680284,1.414875,0.106495,0.415282
TEMPO_RADT_L1_V04_20240403T013607Z_S015G02,6.297664,33.754314,-74.516586,97,1,VNP46A3_A2024092,13,3.458006e-02,-0.028471,0.053627,0.036876,101.648201,158.284851,0.000000,0,6,1.285546e-03,-0.000818,0.006273,0.001614,0.000194,0.001667,0.988887,1.143597,1.707132,1.417606,0.106462,0.415422
TEMPO_RADT_L1_V04_20240403T102945Z_S001G01,6.297664,33.831474,-108.665260,101,1,VNP46A3_A2024092,63,-4.863431e-02,0.007711,0.030853,0.049629,106.581596,84.101479,0.000000,0,2,3.837661e-03,0.008642,0.005400,0.006705,0.000079,0.001198,0.985283,1.158104,1.696194,1.444619,0.107302,0.418297
TEMPO_RADT_L1_V04_20240403T104026Z_S001G02,6.297664,34.051342,-114.500862,100,1,VNP46A3_A2024092,63,-4.863431e-02,0.007711,0.030853,0.049629,106.581596,86.409973,0.000000,0,0,4.347876e-03,0.000451,0.007326,0.001047,0.000049,0.001897,0.985215,1.166502,1.700289,1.443305,0.106822,0.414273
TEMPO_RADT_L1_V04_20240403T105108Z_S001G03,6.297664,34.335217,-120.739227,100,1,VNP46A3_A2024092,63,-4.863431e-02,0.007711,0.030853,0.049629,106.581596,89.086678,0.000000,0,0,4.222732e-03,0.001236,0.005127,0.003712,0.000037,0.001924,0.976978,1.173449,1.686809,1.449938,0.107156,0.419939
TEMPO_RADT_L1_V04_20240403T110216Z_S002G01,6.297664,33.833973,-108.670288,101,1,VNP46A3_A2024092,53,-1.816831e-02,-0.008099,0.030629,0.077719,106.875237,78.978851,0.000000,0,3,3.933408e-03,0.008330,0.006133,0.009130,0.000230,0.002535,0.984186,1.180080,1.697054,1.488396,0.107962,0.424465
TEMPO_RADT_L1_V04_20240403T111257Z_S002G02,6.297664,34.060558,-114.506187,100,1,VNP46A3_A2024092,53,-1.816831e-02,-0.008099,0.030629,0.077719,106.875237,81.167542,0.000000,0,0,3.810179e-03,-0.000980,0.007949,-0.000217,0.000090,0.002840,0.981205,1.174602,1.691611,1.457757,0.107438,0.420744
TEMPO_RADT_L1_V04_20240403T112339Z_S002G03,6.297664,34.349590,-120.745018,100,1,VNP46A3_A2024092,53,-1.816831e-02,-0.008099,0.030629,0.077719,106.875237,83.723206,0.000000,0,7,4.728615e-03,-0.000231,0.005420,0.001653,0.000081,0.002138,0.977698,1.183669,1.684251,1.494129,0.108061,0.425061
TEMPO_RADT_L1_V04_20240404T011408Z_S018G01,6.297664,33.609249,-79.949356,101,1,VNP46A3_A2024092,83,8.486496e-06,0.051275,0.025799,0.036725,114.641594,169.092056,0.000000,0,48,-1.814556e-02,-0.002790,-0.034734,-0.031491,-0.003069,-0.006195,1.069648,1.214416,1.824562,1.726674,0.115902,0.431670
TEMPO_RADT_L1_V04_20240404T012449Z_S018G02,6.297664,33.531010,-85.244629,100,1,VNP46A3_A2024092,83,8.486496e-06,0.051275,0.025799,0.036725,114.641594,168.783188,0.000000,0,7,-1.787549e-02,0.005826,-0.028964,-0.006877,-0.002591,-0.003208,1.039629,1.198375,1.788918,1.523096,0.108704,0.421775
TEMPO_RADT_L1_V04_20240404T013531Z_S018G03,6.297664,33.505573,-90.406830,100,1,VNP46A3_A2024092,83,8.486496e-06,0.051275,0.025799,0.036725,114.641594,168.011734,3925.000000,0,0,6.403767e-02,0.018665,0.086993,0.002998,0.003612,0.017581,1.086186,1.265118,1.882743,1.882303,0.124307,0.445532
TEMPO_RADT_L1_V04_20240404T102930Z_S001G01,2.999980,33.578251,-93.273300,121,1,VNP46A3_A2024092,171,-1.520744e-02,-0.051344,0.028846,0.087965,119.777267,80.346825,1026.000000,0,0,2.687259e-02,-0.003671,0.012610,-0.028352,0.000739,0.001974,1.678006,1.992186,2.871310,2.609000,0.187441,0.692379
TEMPO_RADT_L1_V04_20240404T103544Z_S001G02,2.999980,33.635197,-99.560814,120,1,VNP46A3_A2024092,171,-1.520744e-02,-0.051344,0.028846,0.087965,119.777267,83.731270,0.000000,0,0,3.300759e-03,-0.012328,0.013334,0.000810,0.000288,-0.000031,1.636240,1.959870,2.764735,2.400304,0.178487,0.687371
TEMPO_RADT_L1_V04_20240404T104158Z_S001G03,2.999980,33.759777,-105.971306,120,1,VNP46A3_A2024092,171,-1.520744e-02,-0.051344,0.028846,0.087965,119.777267,87.343307,0.000000,1,3,9.532493e-03,0.013370,0.008660,0.022065,0.000084,0.001142,1.598278,1.914983,2.731715,2.344183,0.178427,0.683184
TEMPO_RADT_L1_V04_20240404T104812Z_S001G04,2.999980,33.984589,-112.738831,120,1,VNP46A3_A2024092,171,-1.520744e-02,-0.051344,0.028846,0.087965,119.777267,91.347076,0.000000,0,0,1.254121e-02,0.015145,0.010229,0.024397,0.000135,0.000928,1.580204,1.914074,2.705894,2.358696,0.178692,0.680430
TEMPO_RADT_L1_V04_20240404T105426Z_S001G05,2.999980,34.312057,-120.099472,120,1,VNP46A3_A2024092,171,-1.520744e-02,-0.051344,0.028846,0.087965,119.777267,95.912743,0.000000,0,0,1.079255e-02,0.023135,0.009072,0.033591,0.000174,0.001649,1.585109,1.923086,2.695232,2.374059,0.178179,0.682717
TEMPO_RADT_L1_V04_20240404T110103Z_S002G01,2.999980,33.568371,-93.279541,121,1,VNP46A3_A2024092,144,3.622711e-03,0.043241,0.041917,0.095812,120.071869,75.153870,42997.000000,0,0,4.667750e-02,-0.094425,-0.072875,-0.106133,0.030628,-0.061888,1.883530,2.264053,3.244125,3.024903,0.237823,0.794524
TEMPO_RADT_L1_V04_20240404T110717Z_S002G02,2.999980,33.627899,-99.567856,120,1,VNP46A3_A2024092,144,3.622711e-03,0.043241,0.041917,0.095812,120.071869,78.355736,711.000000,0,0,-2.301218e-03,-0.003293,0.014786,0.005318,-0.003025,0.014315,1.661026,2.050758,2.822559,2.613288,0.184931,0.691503
TEMPO_RADT_L1_V04_20240404T111331Z_S002G03,2.999980,33.752460,-105.980507,120,1,VNP46A3_A2024092,144,3.622711e-03,0.043241,0.041917,0.095812,120.071869,81.809906,0.000000,0,0,8.698302e-03,0.033169,0.016736,0.031773,-0.003879,0.014967,1.610004,1.954068,2.727247,2.404746,0.180585,0.687960
TEMPO_RADT_L1_V04_20240404T111945Z_S002G04,2.999980,33.978546,-112.752220,120,1,VNP46A3_A2024092,144,3.622711e-03,0.043241,0.041917,0.095812,120.071869,85.678085,0.000000,0,0,1.117293e-02,0.035782,0.016821,0.036928,-0.003851,0.015575,1.601050,1.932873,2.722968,2.387268,0.181241,0.689731
TEMPO_RADT_L1_V04_20240404T112559Z_S002G05,2.999980,34.305767,-120.116234,120,1,VNP46A3_A2024092,144,3.622711e-03,0.043241,0.041917,0.095812,120.071869,90.123032,0.000000,0,0,8.945878e-03,0.042210,0.015788,0.044808,-0.003711,0.016823,1.597368,1.947115,2.754240,2.418349,0.181715,0.694435
TEMPO_RADT_L1_V04_20240405T004308Z_S018G01,2.999980,34.157013,-63.384624,121,1,VNP46A3_A2024092,119,2.961713e-02,0.041145,0.036422,0.104600,127.787918,163.038177,0.000000,0,0,7.382019e-04,0.013291,-0.017232,0.012919,-0.009715,0.013688,1.575616,1.920318,2.706187,2.477536,0.184120,0.690546
TEMPO_RADT_L1_V04_20240405T004922Z_S018G02,2.999980,33.857151,-70.645920,120,1,VNP46A3_A2024092,119,2.961713e-02,0.041145,0.036422,0.104600,127.787918,161.228882,0.000000,0,0,1.106940e-03,0.015057,-0.015664,0.014649,-0.009691,0.012866,1.574851,1.906051,2.706335,2.413677,0.182886,0.688835
TEMPO_RADT_L1_V04_20240405T005536Z_S018G03,2.999980,33.658066,-77.316383,120,1,VNP46A3_A2024092,119,2.961713e-02,0.041145,0.036422,0.104600,127.787918,158.624069,0.000000,5,0,-1.266396e-02,-0.002510,-0.012968,0.005153,-0.009567,0.012899,1.656063,1.976065,2.780436,2.438849,0.180293,0.686214
TEMPO_RADT_L1_V04_20240405T010150Z_S018G04,2.999980,33.538368,-83.682243,120,1,VNP46A3_A2024092,119,2.961713e-02,0.041145,0.036422,0.104600,127.787918,155.596268,4716.000000,0,2,2.837089e-02,0.012174,0.033562,-0.036017,-0.004214,0.024553,1.748264,2.060436,2.923415,2.698716,0.195143,0.693519
TEMPO_RADT_L1_V04_20240405T010804Z_S018G05,2.999980,33.491566,-89.896774,120,1,VNP46A3_A2024092,119,2.961713e-02,0.041145,0.036422,0.104600,127.787918,152.307404,59494.000000,0,0,5.228065e-02,-0.015305,-0.013373,0.052343,0.070134,-0.080509,1.878346,2.303681,3.133024,3.279969,0.282633,0.804305
TEMPO_RADT_L1_V04_20240405T011441Z_S019G01,2.999980,34.170033,-63.391644,121,1,VNP46A3_A2024092,131,4.204432e-02,-0.019269,0.035365,0.067141,128.086899,163.451263,0.000000,0,0,1.462930e-02,0.014712,0.000490,0.023345,-0.000692,-0.002753,1.573448,1.897700,2.703269,2.395335,0.179624,0.688288
TEMPO_RADT_L1_V04_20240405T012055Z_S019G02,2.999980,33.865925,-70.661491,120,1,VNP46A3_A2024092,131,4.204432e-02,-0.019269,0.035365,0.067141,128.086899,163.549606,0.000000,0,2,1.439592e-02,0.016318,-0.000405,0.026733,-0.000743,-0.002090,1.567671,1.896486,2.673388,2.379645,0.179814,0.683527
TEMPO_RADT_L1_V04_20240405T012709Z_S019G03,2.999980,33.665516,-77.335075,120,1,VNP46A3_A2024092,131,4.204432e-02,-0.019269,0.035365,0.067141,128.086899,162.275070,0.000000,0,2,7.449183e-04,-0.001616,0.003866,0.014319,-0.000659,-0.002620,1.649095,1.934906,2.778778,2.383681,0.178539,0.682471
TEMPO_RADT_L1_V04_20240405T013323Z_S019G04,2.999980,33.545933,-83.696838,120,1,VNP46A3_A2024092,131,4.204432e-02,-0.019269,0.035365,0.067141,128.086899,160.115280,0.000000,0,2,-3.368543e-03,-0.000585,0.001616,0.018491,-0.000460,-0.002675,1.686811,1.945628,2.822239,2.392713,0.177975,0.677745
TEMPO_RADT_L1_V04_20240405T013936Z_S019G05,2.999980,33.502266,-89.906418,120,1,VNP46A3_A2024092,131,4.204432e-02,-0.019269,0.035365,0.067141,128.086899,157.385406,4560.000000,0,2,5.006235e-02,0.012011,0.058119,-0.042742,0.004572,0.016628,1.701314,2.015952,2.872266,2.763135,0.198137,0.707025
TEMPO_RADT_L1_V04_20240405T102918Z_S001G01,2.999980,33.584023,-93.273315,121,1,VNP46A3_A2024092,171,-5.322099e-03,0.023645,0.038103,0.071192,133.360107,86.594872,1871.000000,4,0,2.580910e-02,0.003093,0.017024,-0.042279,0.001142,0.005083,1.694091,2.008073,2.881252,2.650301,0.195690,0.700491
TEMPO_RADT_L1_V04_20240405T103532Z_S001G02,2.999980,33.642372,-99.561691,120,1,VNP46A3_A2024092,171,-5.322099e-03,0.023645,0.038103,0.071192,133.360107,90.333519,0.000000,0,0,5.288583e-03,-0.013614,0.012541,0.004647,0.000146,-0.000315,1.642712,1.968740,2.764581,2.396811,0.179798,0.680543
TEMPO_RADT_L1_V04_20240405T104146Z_S001G03,2.999980,33.767128,-105.973366,120,1,VNP46A3_A2024092,171,-5.322099e-03,0.023645,0.038103,0.071192,133.360107,94.249741,0.000000,0,0,9.412284e-03,0.012896,0.007366,0.024737,-0.000013,-0.000042,1.609401,1.920849,2.724280,2.361824,0.178831,0.683912
TEMPO_RADT_L1_V04_20240405T104800Z_S001G04,2.999980,33.992619,-112.742943,120,1,VNP46A3_A2024092,171,-5.322099e-03,0.023645,0.038103,0.071192,133.360107,98.514282,0.000000,0,0,1.188425e-02,0.016198,0.008478,0.029289,-0.000174,0.000703,1.592760,1.914064,2.707049,2.352976,0.179302,0.686340
TEMPO_RADT_L1_V04_20240405T105414Z_S001G05,2.999980,34.319412,-120.104355,120,1,VNP46A3_A2024092,171,-5.322099e-03,0.023645,0.038103,0.071192,133.360107,103.298447,0.000000,0,0,1.147216e-02,0.017679,0.007786,0.033523,-0.000189,0.001308,1.584365,1.915236,2.698802,2.367134,0.182180,0.683714
TEMPO_RADT_L1_V04_20240406T011419Z_S018G01,2.999980,34.168980,-63.397507,121,1,VNP46A3_A2024092,154,2.728342e-02,-0.017881,0.030185,0.070325,141.874237,155.521622,0.000000,6,0,1.452441e-02,0.016298,-0.004453,0.025659,-0.001348,-0.004471,1.569710,1.923426,2.696673,2.430574,0.180752,0.691548
TEMPO_RADT_L1_V04_20240406T012033Z_S018G02,2.999980,33.870033,-70.659363,120,1,VNP46A3_A2024092,154,2.728342e-02,-0.017881,0.030185,0.070325,141.874237,153.288879,0.000000,0,0,1.581820e-02,0.017490,-0.003582,0.029139,-0.001452,-0.003992,1.571148,1.897696,2.684658,2.378652,0.180218,0.687111
TEMPO_RADT_L1_V04_20240406T012647Z_S018G03,2.999980,33.672104,-77.327621,120,1,VNP46A3_A2024092,154,2.728342e-02,-0.017881,0.030185,0.070325,141.874237,150.582291,0.000000,0,0,1.010373e-03,-0.005356,0.001872,0.011091,-0.001361,-0.003289,1.641284,1.941085,2.780351,2.394018,0.179477,0.682608
